index,gender,spouse,age,nfamily,edu,debt,equity,dep
5665,2,3,G4,2,3,100,Q1,3
5666,1,2,G4,3,4,0,Q4,1
5667,1,2,G2,4,5,0,Q3,5
5668,2,4,G4,1,3,0,Q1,1
5669,2,3,G5,1,2,0,Q2,1
5670,1,2,G2,4,6,1900,Q3,1
5671,2,4,G4,2,4,4480,Q2,4
5672,1,2,G5,2,6,0,Q1,1
5673,1,2,G2,3,6,15600,Q3,7
5674,1,1,G3,1,5,50,Q3,1
5675,1,2,G4,2,3,12800,Q3,2
5676,2,4,G5,2,3,1000,Q2,1
5677,1,4,G4,1,4,1700,Q1,1
5678,1,1,G3,1,3,0,Q2,7
5679,1,2,G2,4,6,70340,Q5,1
5680,1,2,G5,2,4,14000,Q5,1
5681,1,2,G5,2,3,0,Q3,1
5682,1,2,G4,4,7,0,Q5,1
5683,1,2,G2,3,6,0,Q5,8
5684,1,2,G3,4,6,41300,Q4,1
5685,1,2,G3,4,6,4653,Q3,2
5686,1,4,G4,3,4,5500,Q5,1
5687,1,2,G5,2,1,0,Q2,1
5688,2,4,G3,2,6,0,Q1,1
5689,1,2,G2,4,6,12735,Q2,5
5690,2,4,G4,1,3,0,Q1,1
5691,2,2,G2,2,5,3800,Q2,1
5692,1,2,G5,2,2,0,Q3,1
5693,1,2,G5,3,2,2410,Q3,1
5694,1,2,G4,4,4,0,Q1,1
5695,2,3,G5,3,3,20200,Q4,1
5696,1,1,G4,1,4,0,Q3,3
5697,1,2,G5,2,2,1300,Q3,3
5698,1,2,G2,2,6,9100,Q3,1
5699,1,2,G5,2,6,19350,Q5,1
5700,1,2,G4,4,5,23000,Q4,1
5701,1,2,G2,2,4,10500,Q3,1
5702,1,2,G3,3,4,3012,Q1,1
5703,2,1,G1,1,7,420,Q2,1
5704,1,2,G5,2,2,0,Q4,1
5705,1,1,G4,1,4,1200,Q1,1
5706,1,1,G1,1,4,0,Q1,1
5707,2,3,G5,2,2,2500,Q4,1
5708,2,3,G5,2,3,1300,Q1,1
5709,1,1,G3,1,6,0,Q1,1
5710,1,2,G4,3,7,53000,Q5,3
5711,1,2,G2,2,6,5700,Q2,1
5712,1,2,G5,2,4,3000,Q4,1
5713,1,2,G3,4,4,0,Q5,1
5714,1,2,G3,4,5,10000,Q5,7
5715,1,2,G3,4,6,3944,Q4,1
5716,1,2,G3,4,6,60,Q5,2
5717,1,2,G5,2,4,0,Q5,4
5718,1,2,G3,3,6,31000,Q5,7
5719,1,2,G4,4,4,7000,Q5,1
5720,1,2,G3,3,6,8000,Q5,1
5721,2,3,G5,1,4,0,Q1,1
5722,1,2,G2,4,4,12312,Q1,1
5723,1,4,G3,2,4,366,Q1,1
5724,1,2,G5,2,3,600,Q4,3
5725,1,2,G5,3,7,38000,Q5,1
5726,2,2,G5,2,3,1500,Q2,1
5727,1,2,G5,2,4,0,Q2,1
5728,1,2,G2,2,6,0,Q1,1
5729,2,4,G5,3,2,2341,Q2,1
5730,2,1,G2,1,4,3830,Q2,1
5731,2,4,G3,2,6,5400,Q3,1
5732,1,2,G2,2,6,0,Q2,8
5733,2,3,G5,1,1,5000,Q2,1
5734,1,2,G4,3,4,1800,Q4,1
5735,2,4,G4,1,3,1176,Q1,1
5736,1,2,G2,2,6,1000,Q2,1
5737,1,2,G5,3,3,10500,Q5,1
5738,1,2,G3,4,6,11100,Q5,1
5739,1,2,G4,4,7,0,Q4,1
5740,2,4,G4,2,4,10050,Q4,1
5741,1,2,G5,2,2,0,Q1,3
5742,1,2,G5,3,2,0,Q4,1
5743,2,1,G5,1,2,0,Q1,1
5744,1,2,G2,4,6,0,Q1,1
5745,2,1,G2,1,6,0,Q3,1
5746,1,2,G3,3,6,2000,Q4,3
5747,1,2,G5,2,6,15000,Q5,1
5748,1,2,G2,4,6,130,Q5,1
5749,2,1,G1,1,6,0,Q1,1
5750,2,1,G3,1,4,30,Q1,1
5751,1,2,G5,2,3,0,Q3,1
5752,1,2,G5,2,3,2000,Q4,1
5753,1,2,G2,2,6,10000,Q5,1
5754,1,2,G2,2,6,4280,Q5,1
5755,1,2,G4,4,6,58000,Q5,4
5756,1,2,G2,3,6,35000,Q5,1
5757,1,2,G3,2,6,0,Q5,1
5758,1,2,G3,3,7,8700,Q5,7
5759,1,2,G3,3,6,0,Q5,8
5760,1,2,G1,3,5,1557,Q1,1
5761,2,3,G5,1,1,0,Q1,1
5762,2,2,G3,5,5,40,Q2,1
5763,1,2,G5,3,4,0,Q4,1
5764,1,1,G2,1,7,5324,Q1,7
5765,1,1,G3,1,6,4000,Q5,1
5766,1,2,G5,2,2,18580,Q5,1
5767,1,2,G4,4,4,10600,Q3,1
5768,1,1,G2,1,4,0,Q1,1
5769,1,3,G5,1,2,0,Q1,1
5770,2,2,G4,2,5,30,Q4,1
5771,1,2,G2,2,4,0,Q3,1
5772,1,2,G5,4,6,4220,Q2,1
5773,1,2,G4,5,4,400,Q5,1
5774,1,2,G5,2,1,0,Q1,1
5775,1,2,G2,3,6,2020,Q3,1
5776,1,2,G3,4,7,1700,Q3,1
5777,1,2,G3,3,6,30934,Q4,1
5778,2,2,G5,3,6,0,Q5,3
5779,1,2,G2,3,6,25000,Q1,1
5780,1,2,G4,3,6,0,Q4,1
5781,1,2,G5,2,4,0,Q3,1
5782,1,2,G2,4,7,2692,Q1,7
5783,1,2,G5,4,3,0,Q2,3
5784,1,4,G3,1,6,2640,Q1,1
5785,2,2,G4,2,4,7000,Q2,1
5786,1,3,G5,1,3,0,Q2,1
5787,1,4,G5,1,1,0,Q1,1
5788,1,4,G4,1,4,0,Q1,1
5789,1,2,G2,4,6,14000,Q2,7
5790,1,2,G2,5,6,0,Q2,2
5791,2,2,G4,2,2,0,Q4,1
5792,2,2,G5,2,3,7090,Q5,2
5793,1,1,G3,3,6,3900,Q1,1
5794,1,2,G3,4,4,3700,Q3,1
5795,1,2,G5,2,4,0,Q5,1
5796,2,3,G5,1,4,0,Q2,1
5797,1,3,G5,1,6,0,Q5,2
5798,1,2,G3,3,6,58,Q4,1
5799,1,2,G5,3,3,0,Q4,1
5800,2,4,G5,1,2,75,Q1,1
5801,1,4,G3,3,4,1392,Q1,1
5802,2,3,G4,1,2,1600,Q3,1
5803,1,2,G3,4,4,21300,Q5,1
5804,2,3,G5,1,2,0,Q5,1
5805,2,1,G5,1,4,5811,Q1,1
5806,1,1,G3,1,4,0,Q3,1
5807,1,3,G3,1,4,0,Q1,1
5808,1,2,G3,5,6,0,Q4,1
5809,1,2,G1,3,6,2380,Q1,1
5810,1,2,G2,2,6,64,Q4,1
5811,1,2,G3,4,4,0,Q4,1
5812,1,2,G3,4,5,7350,Q2,1
5813,2,2,G4,2,3,659,Q1,1
5814,2,3,G5,1,3,0,Q2,1
5815,1,4,G4,1,3,0,Q1,1
5816,1,2,G5,2,3,0,Q4,2
5817,1,2,G1,4,5,1400,Q1,1
5818,1,3,G5,1,6,40,Q4,3
5819,2,4,G4,2,4,1500,Q1,1
5820,2,3,G5,2,5,0,Q2,1
5821,1,2,G4,4,6,0,Q4,2
5822,1,2,G2,3,6,0,Q2,1
5823,1,2,G3,3,6,0,Q2,1
5824,1,2,G3,4,6,9020,Q4,1
5825,1,2,G4,4,6,200,Q4,1
5826,1,2,G4,2,6,18000,Q5,1
5827,1,2,G5,2,6,30300,Q5,1
5828,1,2,G3,6,4,27350,Q1,1
5829,1,2,G3,4,4,1040,Q1,1
5830,2,4,G4,2,3,2460,Q1,1
5831,2,3,G3,3,4,3700,Q2,1
5832,1,2,G2,4,5,14380,Q4,3
5833,1,2,G2,2,6,6000,Q5,1
5834,1,2,G5,2,7,15000,Q5,1
5835,1,2,G4,3,6,32000,Q5,8
5836,1,2,G5,3,4,0,Q4,1
5837,1,2,G3,4,6,31300,Q4,1
5838,1,2,G5,3,7,43000,Q5,1
5839,1,2,G3,4,7,0,Q5,1
5840,1,2,G3,3,6,29400,Q4,1
5841,1,2,G4,3,6,924,Q5,7
5842,1,2,G3,4,7,74500,Q3,1
5843,1,3,G4,3,4,0,Q1,1
5844,1,2,G2,2,6,12150,Q2,1
5845,1,2,G2,4,6,4099,Q1,1
5846,1,1,G2,1,5,0,Q1,1
5847,2,1,G4,1,7,0,Q5,1
5848,2,4,G4,3,4,160,Q4,1
5849,1,2,G2,5,4,5300,Q1,1
5850,1,2,G5,3,3,11652,Q3,2
5851,1,2,G3,3,4,3700,Q4,1
5852,2,4,G4,1,6,5438,Q3,7
5853,1,1,G3,1,4,23572,Q3,1
5854,1,1,G1,2,6,22000,Q5,7
5855,1,2,G2,3,5,0,Q3,3
5856,1,2,G4,2,5,0,Q1,1
5857,1,2,G2,2,5,7000,Q4,2
5858,1,2,G4,3,6,200,Q5,5
5859,1,4,G4,3,4,15370,Q3,1
5860,2,1,G1,3,6,0,Q2,1
5861,2,3,G4,4,3,1000,Q2,1
5862,1,2,G5,2,4,680,Q1,1
5863,2,4,G5,1,2,0,Q1,1
5864,1,2,G5,2,4,35000,Q5,3
5865,1,1,G2,1,6,0,Q1,2
5866,1,2,G3,4,6,6530,Q4,4
5867,1,2,G5,2,6,0,Q5,1
5868,1,2,G5,3,3,4400,Q2,1
5869,2,1,G1,1,6,0,Q1,8
5870,1,2,G3,4,7,0,Q5,1
5871,2,2,G3,3,6,13200,Q4,1
5872,1,1,G3,1,4,13500,Q2,4
5873,1,2,G5,2,4,0,Q5,1
5874,2,3,G5,1,1,0,Q1,1
5875,1,2,G5,3,6,14808,Q4,1
5876,2,4,G5,1,2,3000,Q5,1
5877,2,1,G1,2,6,0,Q2,1
5878,2,1,G2,3,6,270,Q5,7
5879,2,3,G5,1,2,500,Q4,1
5880,2,4,G3,1,4,250,Q2,1
5881,1,2,G3,3,4,37600,Q4,1
5882,1,2,G2,3,6,4000,Q3,2
5883,1,2,G5,2,6,5060,Q5,1
5884,1,2,G4,4,6,500,Q5,3
5885,1,3,G5,2,4,14000,Q4,1
5886,1,2,G4,3,6,6550,Q5,5
5887,1,2,G4,4,5,13700,Q4,7
5888,1,2,G4,4,5,9060,Q3,1
5889,1,2,G3,4,6,24023,Q5,1
5890,1,2,G5,2,3,700,Q3,1
5891,1,2,G5,2,2,30000,Q5,1
5892,2,4,G4,3,4,0,Q3,1
5893,1,2,G5,2,2,3000,Q2,3
5894,1,3,G5,1,4,12000,Q5,1
5895,1,1,G3,1,6,3000,Q2,3
5896,1,2,G5,2,4,2200,Q5,1
5897,1,4,G5,1,1,8000,Q3,1
5898,1,2,G5,3,6,66000,Q5,1
5899,1,2,G5,5,7,53000,Q5,1
5900,1,2,G4,3,7,0,Q5,1
5901,1,3,G5,1,3,7000,Q1,1
5902,1,2,G4,7,4,5200,Q2,1
5903,2,3,G5,3,2,34000,Q5,1
5904,1,2,G2,4,6,41400,Q4,1
5905,1,2,G1,3,5,6600,Q2,1
5906,1,1,G3,2,4,120,Q4,1
5907,1,1,G3,3,6,45000,Q5,2
5908,2,1,G2,2,4,0,Q1,1
5909,1,2,G3,5,6,10000,Q5,1
5910,2,3,G5,1,2,1200,Q1,1
5911,1,2,G4,3,5,0,Q4,1
5912,2,2,G2,4,5,11000,Q3,3
5913,1,2,G3,3,4,4500,Q1,2
5914,1,4,G5,1,3,0,Q3,1
5915,1,2,G2,4,5,17100,Q4,3
5916,1,2,G2,3,6,0,Q5,1
5917,1,2,G2,5,6,59000,Q5,7
5918,2,1,G1,2,6,0,Q3,1
5919,1,2,G5,3,4,15500,Q5,1
5920,1,2,G3,3,6,14000,Q4,1
5921,1,2,G5,2,4,14048,Q3,1
5922,2,3,G5,2,3,5000,Q5,1
5923,1,2,G2,3,4,4000,Q2,1
5924,2,3,G2,3,6,400,Q3,1
5925,2,1,G2,2,7,0,Q5,1
5926,1,1,G5,1,3,0,Q1,1
5927,2,3,G5,1,3,0,Q1,1
5928,2,3,G5,1,1,0,Q2,1
5929,2,4,G4,1,2,0,Q2,1
5930,2,4,G4,2,6,9600,Q3,1
5931,2,3,G5,1,2,0,Q3,2
5932,1,2,G3,4,6,0,Q5,1
5933,1,2,G5,2,3,4000,Q3,1
5934,1,1,G1,1,6,3000,Q3,7
5935,1,2,G2,2,7,7000,Q5,7
5936,1,1,G1,1,5,1760,Q1,1
5937,2,2,G4,3,6,20000,Q5,3
5938,2,4,G5,5,4,6626,Q3,1
5939,1,2,G3,6,6,50000,Q5,1
5940,2,4,G4,1,3,7500,Q3,1
5941,1,2,G5,2,4,0,Q5,2
5942,2,2,G4,2,4,0,Q5,1
5943,1,2,G5,3,6,111500,Q5,7
5944,1,2,G5,2,6,13500,Q3,1
5945,1,2,G5,2,2,0,Q2,1
5946,1,2,G5,2,4,2800,Q5,1
5947,1,2,G3,3,2,2400,Q2,1
5948,2,4,G5,1,4,11,Q3,3
5949,1,2,G4,3,6,36000,Q5,8
5950,2,3,G5,2,4,0,Q3,1
5951,1,2,G5,3,6,266922,Q5,1
5952,1,2,G3,4,4,0,Q2,1
5953,1,2,G5,2,6,60,Q5,1
5954,1,2,G4,3,6,100,Q3,1
5955,1,2,G5,4,4,10000,Q5,5
5956,1,2,G5,3,6,450,Q3,1
5957,1,2,G4,4,4,28500,Q3,1
5958,1,2,G5,3,4,0,Q5,1
5959,1,4,G5,1,4,0,Q1,1
5960,1,2,G5,2,2,0,Q1,3
5961,1,2,G5,2,2,0,Q3,3
5962,1,2,G5,2,4,500,Q3,1
5963,1,2,G5,2,2,0,Q2,3
5964,1,2,G5,4,6,220,Q5,1
5965,1,2,G3,4,4,15486,Q4,1
5966,1,2,G3,5,6,110,Q5,1
5967,1,3,G5,1,2,0,Q3,1
5968,1,2,G5,3,3,0,Q5,1
5969,2,2,G5,2,4,0,Q3,1
5970,2,3,G5,1,3,0,Q1,1
5971,1,2,G3,2,5,3200,Q1,1
5972,2,4,G4,1,2,0,Q1,1
5973,1,2,G5,2,2,0,Q3,1
5974,1,2,G3,3,6,240,Q3,1
5975,2,3,G5,1,3,0,Q2,1
5976,1,3,G5,1,4,0,Q2,1
5977,2,3,G5,1,2,0,Q2,3
5978,2,1,G3,2,5,0,Q4,1
5979,1,2,G4,5,4,3000,Q3,1
5980,2,3,G5,3,2,0,Q1,1
5981,1,2,G4,4,5,17150,Q3,3
5982,2,3,G5,2,1,2000,Q4,1
5983,2,3,G5,1,3,13000,Q3,1
5984,2,3,G5,1,1,0,Q1,10
5985,1,2,G3,4,4,9445,Q3,1
5986,1,1,G3,1,4,0,Q1,1
5987,1,2,G3,2,6,36520,Q5,1
5988,1,2,G4,2,4,0,Q3,8
5989,2,2,G5,3,4,4000,Q3,1
5990,2,3,G5,1,3,300,Q1,1
5991,2,2,G3,5,4,10450,Q4,1
5992,1,2,G3,3,5,6300,Q2,3
5993,2,4,G4,1,3,0,Q2,1
5994,2,1,G3,1,7,2000,Q2,1
5995,1,1,G2,1,5,0,Q2,2
5996,2,3,G5,1,2,0,Q1,1
5997,1,2,G5,2,5,0,Q3,1
5998,1,2,G5,2,6,0,Q5,1
5999,1,2,G5,2,6,10090,Q5,1
6000,1,2,G2,4,6,300,Q2,2
6001,2,2,G5,2,3,5200,Q4,1
6002,1,2,G2,3,6,1300,Q3,1
6003,1,2,G4,2,4,25000,Q4,1
6004,1,2,G3,4,6,58400,Q5,3
6005,2,3,G2,3,4,4340,Q2,2
6006,2,3,G5,1,1,0,Q2,3
6007,2,1,G4,1,3,0,Q1,1
6008,1,2,G3,5,7,21000,Q4,1
6009,1,2,G5,2,4,0,Q1,3
6010,1,2,G4,2,4,40,Q4,1
6011,1,2,G5,3,5,0,Q3,1
6012,1,2,G3,4,6,10000,Q3,7
6013,1,2,G2,4,5,20000,Q3,1
6014,1,4,G3,4,4,11500,Q1,1
6015,2,3,G5,1,2,0,Q1,1
6016,1,2,G5,2,4,2000,Q4,1
6017,1,2,G5,2,2,0,Q2,1
6018,1,2,G5,2,4,31500,Q5,3
6019,1,2,G4,4,4,0,Q1,1
6020,1,2,G4,3,3,0,Q3,1
6021,1,2,G3,4,6,11000,Q5,1
6022,1,2,G5,3,2,0,Q4,3
6023,2,4,G3,2,5,3500,Q2,1
6024,1,2,G5,2,6,0,Q4,7
6025,2,3,G4,1,4,0,Q1,1
6026,1,2,G3,4,5,2530,Q4,1
6027,1,2,G5,2,6,0,Q4,1
6028,2,4,G5,1,2,0,Q2,1
6029,1,2,G5,2,3,0,Q5,1
6030,1,2,G5,2,4,0,Q4,1
6031,1,2,G3,5,4,6100,Q4,1
6032,1,2,G4,4,6,90,Q5,1
6033,1,4,G5,1,3,5250,Q1,1
6034,1,2,G2,3,6,0,Q4,1
6035,2,3,G4,1,3,150,Q3,1
6036,1,2,G5,3,4,13505,Q3,1
6037,2,3,G5,1,1,0,Q1,1
6038,1,2,G4,4,3,4900,Q2,3
6039,2,2,G5,2,2,0,Q2,3
6040,1,2,G5,2,3,0,Q2,1
6041,2,4,G4,1,5,19500,Q5,1
6042,1,2,G4,2,4,0,Q5,1
6043,1,1,G3,1,4,2760,Q1,1
6044,1,2,G5,4,4,10688,Q3,1
6045,1,2,G5,3,2,0,Q3,1
6046,2,3,G5,1,2,2000,Q2,1
6047,1,4,G2,2,4,2560,Q2,2
6048,1,2,G4,4,4,1800,Q5,1
6049,1,2,G2,3,4,0,Q1,1
6050,1,2,G2,2,7,9500,Q2,1
6051,2,4,G4,2,1,0,Q1,1
6052,1,1,G2,2,3,0,Q2,1
6053,1,2,G5,2,3,1200,Q4,3
6054,2,3,G4,1,3,0,Q3,1
6055,1,2,G4,3,6,119000,Q5,1
6056,2,4,G4,2,6,4600,Q5,1
6057,1,2,G5,5,7,0,Q5,8
6058,1,1,G2,1,4,8000,Q2,8
6059,2,4,G4,3,4,5842,Q1,1
6060,2,4,G2,1,6,8000,Q2,1
6061,1,1,G4,1,2,0,Q1,3
6062,2,3,G5,2,2,4800,Q3,3
6063,1,3,G5,1,3,0,Q2,2
6064,2,3,G5,1,3,0,Q1,3
6065,1,4,G5,1,3,200,Q2,1
6066,1,2,G4,4,7,8800,Q4,5
6067,1,2,G4,2,3,7000,Q3,1
6068,2,1,G1,1,6,0,Q1,1
6069,1,1,G3,2,6,4500,Q3,2
6070,1,2,G3,4,6,63000,Q5,8
6071,1,2,G3,4,1,3500,Q2,1
6072,1,2,G4,4,4,0,Q2,1
6073,1,2,G2,4,4,9000,Q4,1
6074,2,3,G5,1,2,0,Q1,1
6075,1,2,G5,2,4,0,Q1,3
6076,1,2,G3,3,4,0,Q1,1
6077,2,3,G5,1,2,0,Q2,1
6078,1,2,G5,2,2,0,Q2,1
6079,1,2,G3,3,6,30,Q2,1
6080,1,3,G4,2,4,1100,Q1,1
6081,1,2,G5,4,4,0,Q2,1
6082,2,4,G4,3,4,2450,Q1,1
6083,2,4,G3,3,3,30200,Q4,1
6084,1,3,G5,1,6,3500,Q5,1
6085,1,2,G5,3,1,649,Q2,1
6086,1,4,G5,3,4,7600,Q3,1
6087,1,2,G5,2,2,30000,Q4,1
6088,1,2,G4,2,4,0,Q4,7
6089,1,2,G2,5,6,5200,Q3,1
6090,1,2,G2,4,6,600,Q1,1
6091,1,1,G3,3,5,3200,Q2,1
6092,1,2,G5,2,3,0,Q3,1
6093,2,3,G5,1,2,0,Q1,1
6094,1,2,G3,4,4,21570,Q5,1
6095,1,2,G5,2,4,0,Q3,3
6096,1,2,G3,4,4,13000,Q3,2
6097,1,2,G2,4,6,2000,Q3,1
6098,1,2,G3,4,5,1000,Q5,1
6099,1,2,G5,2,2,0,Q1,3
6100,1,2,G4,2,3,24050,Q5,1
6101,2,2,G5,2,2,0,Q2,1
6102,1,2,G2,3,6,28000,Q4,1
6103,1,2,G3,2,7,0,Q4,1
6104,1,2,G3,4,5,15900,Q5,1
6105,2,3,G5,1,1,0,Q1,3
6106,1,1,G3,2,4,1400,Q5,3
6107,2,3,G5,1,2,0,Q2,3
6108,1,2,G3,4,4,1700,Q2,3
6109,1,2,G4,3,4,26600,Q4,1
6110,1,2,G2,4,6,2200,Q3,3
6111,1,2,G3,4,4,9980,Q4,3
6112,1,2,G4,2,4,0,Q2,3
6113,1,2,G5,2,2,400,Q3,1
6114,2,2,G5,2,2,800,Q2,1
6115,2,2,G2,3,6,52200,Q3,1
6116,2,1,G2,1,6,18870,Q3,1
6117,1,2,G4,3,4,4058,Q4,1
6118,1,2,G5,2,4,922,Q1,1
6119,1,1,G5,1,2,0,Q1,1
6120,1,2,G4,2,6,0,Q5,3
6121,1,1,G2,1,6,7000,Q2,1
6122,1,2,G2,2,6,29000,Q4,1
6123,1,2,G2,4,7,12000,Q3,1
6124,2,2,G4,4,3,7812,Q3,4
6125,1,2,G5,2,3,0,Q1,1
6126,1,2,G5,4,3,150,Q5,1
6127,1,2,G5,2,4,0,Q1,5
6128,1,2,G5,2,2,0,Q3,1
6129,2,2,G5,2,4,2150,Q2,1
6130,1,2,G3,4,4,12074,Q2,1
6131,1,2,G4,3,4,0,Q4,2
6132,2,4,G4,3,4,1050,Q3,3
6133,1,2,G5,2,4,0,Q5,1
6134,1,2,G5,2,2,200,Q4,1
6135,1,4,G4,1,4,4000,Q1,1
6136,1,1,G2,3,5,0,Q5,1
6137,2,3,G5,1,2,0,Q1,3
6138,1,2,G5,2,2,2000,Q5,3
6139,1,4,G3,3,4,0,Q1,1
6140,1,2,G3,5,4,8692,Q3,1
6141,1,2,G3,5,4,926,Q1,1
6142,1,2,G3,4,7,23700,Q4,1
6143,2,1,G3,1,7,9500,Q4,1
6144,1,2,G4,2,5,0,Q1,1
6145,2,2,G5,3,4,500,Q1,1
6146,2,4,G5,1,3,0,Q3,1
6147,1,2,G5,2,4,41900,Q5,1
6148,1,2,G4,3,6,29000,Q5,1
6149,1,2,G5,3,2,0,Q2,1
6150,2,3,G5,1,4,0,Q3,1
6151,1,2,G3,4,6,0,Q4,1
6152,1,2,G4,2,4,950,Q3,2
6153,1,2,G5,2,2,0,Q3,1
6154,1,2,G5,2,4,5000,Q5,1
6155,1,2,G4,2,7,7600,Q5,1
6156,1,2,G4,5,4,26000,Q5,1
6157,1,2,G2,3,6,15000,Q3,3
6158,1,2,G4,3,4,500,Q4,1
6159,2,3,G5,1,1,0,Q1,1
6160,1,1,G3,1,4,0,Q2,1
6161,1,2,G2,3,4,99,Q1,1
6162,1,4,G4,1,2,0,Q1,1
6163,1,2,G5,4,4,4904,Q4,1
6164,1,2,G4,4,6,0,Q4,1
6165,2,4,G3,3,4,0,Q1,1
6166,1,2,G2,3,5,1870,Q1,1
6167,1,1,G4,1,4,2800,Q5,1
6168,1,2,G3,4,5,0,Q4,1
6169,1,2,G3,5,4,300,Q2,1
6170,1,2,G5,3,4,16500,Q5,1
6171,1,2,G2,5,4,30080,Q5,2
6172,1,2,G2,3,6,8415,Q3,2
6173,1,4,G3,1,5,0,Q2,3
6174,2,3,G5,1,4,0,Q3,1
6175,1,4,G4,4,4,0,Q3,1
6176,1,2,G3,6,4,120,Q3,1
6177,1,2,G5,3,6,4720,Q5,1
6178,2,1,G3,2,5,500,Q2,1
6179,2,3,G5,1,1,0,Q1,1
6180,1,2,G4,3,4,0,Q3,1
6181,1,2,G5,2,3,30,Q3,1
6182,1,2,G5,2,2,0,Q3,1
6183,1,2,G4,4,6,500,Q5,1
6184,1,2,G3,5,5,5400,Q2,1
6185,2,4,G5,1,2,0,Q1,1
6186,2,3,G5,1,2,0,Q3,1
6187,1,2,G4,4,4,0,Q4,8
6188,1,2,G3,4,7,0,Q5,8
6189,1,2,G5,2,2,1000,Q4,1
6190,2,4,G4,2,1,700,Q2,1
6191,1,2,G5,2,2,0,Q2,1
6192,1,2,G5,2,4,0,Q4,1
6193,1,3,G3,3,4,5800,Q4,2
6194,1,4,G4,1,5,0,Q3,3
6195,2,2,G2,4,4,600,Q1,1
6196,1,2,G5,2,2,0,Q2,1
6197,1,2,G5,2,1,0,Q3,1
6198,1,1,G2,2,5,0,Q1,1
6199,1,2,G2,4,6,32000,Q4,1
6200,1,2,G5,4,3,20500,Q4,3
6201,1,2,G3,2,6,40,Q2,1
6202,1,2,G5,2,2,0,Q2,1
6203,2,3,G5,1,1,0,Q1,1
6204,1,3,G5,1,1,150,Q1,3
6205,1,2,G5,3,2,2500,Q3,3
6206,1,2,G5,2,2,0,Q4,3
6207,1,2,G2,3,5,11000,Q3,1
6208,1,2,G2,4,6,1300,Q3,1
6209,2,2,G5,2,4,1862,Q2,1
6210,1,2,G3,4,5,0,Q5,1
6211,1,2,G5,2,1,0,Q4,3
6212,2,3,G5,1,2,0,Q1,1
6213,1,2,G3,4,6,0,Q3,1
6214,1,2,G3,4,6,2829,Q1,1
6215,1,2,G5,3,2,0,Q3,1
6216,2,3,G5,1,1,0,Q2,1
6217,2,4,G4,2,4,0,Q4,1
6218,1,2,G4,2,6,5000,Q4,1
6219,1,2,G4,2,6,21483,Q3,1
6220,1,2,G5,2,2,200,Q4,1
6221,1,2,G5,2,1,0,Q2,1
6222,1,2,G5,3,6,0,Q5,1
6223,1,2,G5,2,2,1000,Q3,1
6224,2,2,G5,2,2,2200,Q1,3
6225,1,2,G4,5,4,1000,Q1,1
6226,1,2,G5,2,3,0,Q4,1
6227,1,2,G3,6,4,2000,Q3,1
6228,1,2,G4,5,6,0,Q5,1
6229,1,2,G5,2,3,0,Q2,1
6230,2,3,G5,4,2,10600,Q2,1
6231,2,3,G5,1,1,0,Q3,1
6232,1,2,G5,2,2,0,Q3,1
6233,1,2,G5,2,4,0,Q1,1
6234,1,3,G5,1,2,930,Q1,1
6235,1,2,G3,4,5,12000,Q4,1
6236,2,4,G5,1,2,2312,Q1,1
6237,1,2,G5,2,4,400,Q3,1
6238,1,2,G5,2,4,0,Q3,1
6239,1,2,G5,2,6,0,Q3,1
6240,1,2,G5,3,4,25500,Q5,1
6241,2,2,G4,2,4,800,Q2,1
6242,2,3,G5,1,2,0,Q2,1
6243,1,2,G4,4,4,0,Q5,1
6244,1,2,G4,3,6,1000,Q3,2
6245,1,2,G3,2,6,0,Q2,1
6246,2,1,G1,1,5,40,Q1,1
6247,1,2,G4,3,2,0,Q2,1
6248,2,3,G5,1,2,0,Q3,1
6249,1,2,G5,2,6,300,Q5,2
6250,1,2,G4,4,7,40,Q4,1
6251,1,1,G4,2,3,980,Q2,1
6252,1,2,G4,4,4,568,Q2,1
6253,1,3,G5,1,2,1340,Q4,1
6254,2,4,G4,2,3,0,Q2,1
6255,1,2,G4,5,6,50000,Q5,3
6256,2,3,G5,1,2,2000,Q2,1
6257,1,2,G5,2,6,0,Q4,1
6258,2,3,G3,1,4,0,Q3,1
6259,1,2,G4,2,4,2100,Q3,1
6260,1,2,G3,4,6,24350,Q4,1
6261,2,4,G4,2,4,3150,Q1,5
6262,1,4,G4,4,3,5300,Q2,3
6263,1,2,G3,5,5,4800,Q3,1
6264,2,3,G5,1,1,0,Q1,3
6265,1,2,G5,2,6,0,Q4,7
6266,1,4,G4,3,4,0,Q2,1
6267,1,2,G5,2,5,0,Q1,1
6268,2,1,G3,1,4,0,Q1,1
6269,1,2,G4,3,4,1775,Q1,3
6270,1,2,G4,4,5,14400,Q4,1
6271,1,2,G5,2,3,3000,Q4,1
6272,1,1,G3,1,1,0,Q2,1
6273,1,2,G3,3,4,400,Q2,1
6274,1,2,G3,2,7,14100,Q3,8
6275,1,2,G5,2,7,10000,Q5,1
6276,2,4,G4,2,4,0,Q1,1
6277,1,2,G4,5,4,0,Q1,1
6278,1,2,G5,2,4,0,Q2,1
6279,1,2,G1,4,4,2712,Q1,1
6280,1,2,G5,3,4,200,Q2,1
6281,2,3,G5,1,2,0,Q2,1
6282,1,2,G5,2,4,40,Q4,8
6283,1,2,G4,5,4,25000,Q2,1
6284,1,2,G4,4,4,600,Q2,1
6285,1,2,G2,5,6,2549,Q2,1
