V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164
2018,10600171,F,1484.302406,2923.92561,,G1,1,1,G2,G2,G2,G2,G2,6,4,G3,1,,,27,G1,7,G4,1,3,G3,G3,G1,G1,G2,Q2,Q2,,G3,Q1,Q1,,Q1,Q1,,3400,3400,2900,2900,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,3000,0,3000,0,0,0,0,2968,,,,,,,,,32,32,1,31,0,0,0,1,1,1,2,2,1,1,2,,2,,,,,,,,,,,,,,,,,,,
2018,10600191,F,1587.966568,3128.133524,,G1,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,93,G5,7,G4,3,2,G2,G2,G1,G2,G2,Q1,Q1,,G1,Q1,Q1,,Q1,Q1,,3513,3513,13,13,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3513,366,0,0,9,247,110,357,333,,,,,,,,,33,33,1,8,0,24,0,1,2,1,2,2,2,,,4,2,,,,,,,,,,,,,,,,,,,
2018,10600211,F,816.9495257,1634.409625,,G2,1,1,G1,G2,G2,G2,G2,2,1,G1,1,C,8,67,G5,2,G2,4,1,G1,G1,G4,G1,G1,Q3,Q3,,G3,Q4,Q4,,Q3,Q3,,34365,365,365,365,0,0,34000,34000,30000,4000,0,0,0,0,0,0,17000,7000,7000,0,0,0,0,0,0,7000,7000,0,0,0,0,7000,0,0,0,0,7000,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,600,0,600,17365,3586,2400,0,224,362,600,962,2925,,,,,,,,,661,661,41,0,0,20,600,1,2,1,1,3,2,,,3,2,,2,,2,,,1,20,,,1,,,,,,,,
2018,10600221,F,926.1229741,1852.824753,,G2,2,1,G2,G2,G2,G2,G2,5,1,G4,1,,,23,G1,7,G4,1,2,G2,G2,G1,G1,G1,Q2,Q2,,G2,Q1,Q1,,Q1,Q1,,5578,5523,523,523,0,5000,55,0,0,0,0,55,0,55,55,0,3500,3500,3500,0,0,3500,0,0,0,0,3500,0,0,0,0,3500,0,0,0,0,0,0,0,3500,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,87,2078,2033,1953,80,0,0,0,0,1582,,,,,,,,,451,451,21,143,200,0,87,1,1,1,2,4,1,1,2,,2,,2,,2,,,1,7,,,2,,,,,,,,
2018,10600241,F,898.8654578,1798.292685,,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,81,G5,7,G4,3,3,G3,G2,G1,G1,G2,Q1,Q1,,G1,Q1,Q1,,Q1,Q1,,2715,2700,1200,1200,0,1500,15,0,0,0,0,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2715,774,0,0,31,743,0,743,758,,,,,,,,,16,16,1,0,10,5,0,1,2,1,2,4,2,,,4,2,,,,,,,,,,,,,,,,,,,
2018,10600271,F,1154.537991,2309.79754,,G2,1,3,G2,G2,G2,G2,G2,1,,G1,2,F,1,54,G4,1,G1,2,1,G1,G1,G2,G2,G2,Q4,Q4,,G5,Q4,Q4,,Q5,Q5,,54337,20837,20837,13337,7500,0,33500,33000,33000,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54337,7503,6939,205,359,0,0,0,6555,,,,,,,,,948,948,414,454,80,0,0,1,2,1,2,1,1,2,4,,2,,,,,,,,,,,,,,,,,,,
2018,10600281,F,1002.496559,2005.619654,,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,,,59,G4,7,G4,2,1,G1,G1,G3,G1,G1,Q3,Q3,,G3,Q4,Q4,,Q4,Q4,,37066,4666,4666,4166,500,0,32400,30000,30000,0,0,2400,1500,900,800,100,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,31066,3686,0,3000,636,0,50,50,3163,,,,,,,,,523,523,51,472,0,0,0,1,2,1,2,2,2,,,4,2,,,,,,,,,,,,,,,,,,,
2018,10600291,F,1211.715829,2424.188952,,G2,1,3,G2,G2,G2,G2,G2,5,1,G4,2,M,3,39,G2,1,G1,2,1,G1,G1,G3,G2,G1,Q5,Q5,,G5,Q5,Q5,,Q5,Q5,,80734,9724,9724,9724,0,0,71010,67310,45000,2310,20000,3700,3700,0,0,0,19565,19400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19400,7400,12000,0,0,0,0,0,19400,0,0,0,0,0,0,0,12000,7400,12000,7400,0,0,0,0,165,336,0,336,61169,9474,9464,0,10,0,0,0,7229,,,,,,,,,2245,2245,565,879,270,195,336,1,2,8,1,4,1,4,4,,1,,1,1,2,,,1,5,,,1,,,,,,,,
2018,10600331,F,2842.779433,5601.674129,,G1,1,5,G2,G2,G2,G2,G2,7,1,G4,2,C,2,45,G3,1,G1,2,1,G1,G1,G2,G2,G2,Q5,Q5,,G6,Q5,Q5,,Q5,Q5,,78368,32888,32888,32888,0,0,45480,41500,41500,0,0,3980,1822,2158,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78368,14863,14046,0,470,347,0,347,12624,,,,,,,,,2239,2239,1091,1012,100,36,0,1,2,8,1,2,2,,,1,2,,,,,,,,,,,,,,,,,,,
2018,10600351,F,1768.224209,3484.271657,,G1,1,2,G1,G2,G2,G2,G2,4,1,G3,2,,,77,G5,7,G4,2,1,G1,G1,G2,G2,G2,Q1,Q1,,G2,Q3,Q3,,Q3,Q3,,26235,6235,6235,6235,0,0,20000,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26235,1534,0,0,165,1009,360,1369,1462,,,,,,,,,72,72,22,0,50,0,0,1,2,1,2,2,2,,,1,2,,,,,,,,,,,,,,,,,,,
2018,10600361,F,2343.782433,4618.404533,,G1,1,4,G2,G2,G2,G2,G2,5,1,G4,2,F,7,52,G4,1,G1,2,1,G1,G1,G3,G2,G1,Q5,Q5,,G6,Q5,Q5,,Q5,Q5,,86904,10444,10444,10444,0,0,76460,76000,38000,38000,0,460,290,170,170,0,29000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,4000,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,4000,0,4000,0,0,0,0,25000,65,0,65,57904,10611,10252,0,359,0,0,0,9553,,,,,,,,,1058,1058,301,692,0,0,65,3,2,8,2,2,1,3,4,,1,,2,,2,,,3,,1,2,1,,,,,,,,
2018,10600371,F,1763.861628,3475.675225,,G1,2,3,G2,G2,G2,G2,G2,3,1,G2,2,G,5,57,G4,1,G1,2,1,G1,G1,G4,G1,G1,Q5,Q5,,G5,Q5,Q5,,Q5,Q5,,243754,5574,5574,5574,0,0,238180,237500,98000,139500,0,680,270,410,410,0,79900,57100,57100,40000,13600,0,0,3500,0,0,53600,0,0,3500,0,40000,13600,0,0,3500,40000,13600,3500,0,53600,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22800,1278,0,1278,163854,9645,3754,0,5222,509,160,669,7178,,,,,,,,,2467,2467,586,483,40,80,1278,3,6,1,2,4,1,3,4,,2,,3,,2,,,3,,1,1,1,,,,,,,,
2018,10600381,F,1729.088922,3407.155888,,G1,2,3,G2,G2,G2,G2,G2,3,3,G1,2,C,7,52,G4,1,G1,2,2,G2,G2,G2,G3,G1,Q5,Q5,,G6,Q3,Q3,,Q3,Q3,,24068,19078,16278,15978,300,2800,4990,2700,0,0,2700,2290,2290,0,0,0,370,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,360,360,0,23698,12895,12212,144,169,0,370,370,10936,,,,,,,,,1959,1959,686,893,310,70,0,1,1,1,2,4,2,,,3,1,,1,1,2,,,1,40,,,1,,,,,,,,
2018,10601101,P,1219.545186,,2476.939376,G1,1,2,G1,G2,G2,G2,G2,3,1,G2,2,,,70,G5,7,G4,2,1,G1,G1,G4,G1,G1,Q2,,Q2,G3,Q5,,Q5,Q5,,Q5,70350,20350,20350,20350,0,0,50000,50000,50000,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,3000,0,0,0,67350,3046,0,0,1776,920,350,1270,3005,1402,500,180,0,300,10,72,340,1443,41,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,61,3,6
2018,10601111,P,2017.506466,,4097.626941,G1,1,6,G2,G2,G2,G2,G2,4,1,G3,2,H,4,42,G3,4,G3,2,3,G3,G3,G2,G3,G1,Q3,,Q3,G3,Q1,,Q1,Q1,,Q1,4053,3253,453,453,0,2800,800,0,0,0,0,800,800,0,0,0,3500,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,3500,0,0,3500,0,0,0,0,3500,0,0,0,0,,,,,,3500,0,0,0,0,0,0,480,0,480,553,4034,0,2000,0,2034,0,2034,3523,2060,600,360,0,0,500,100,500,2571,511,31,0,0,0,480,,,,,,,,,,,,,,,,,,,,,,1,60,150,250,5,,,
2018,10601121,P,1216.762517,,2471.287677,G1,1,2,G1,G2,G2,G2,G2,2,1,G1,2,P,9,74,G5,1,G1,2,3,G3,G3,G1,G1,G2,Q1,,Q1,G2,Q1,,Q1,Q1,,Q1,540,540,40,40,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,540,1486,1013,0,0,473,0,473,1448,1118,360,540,0,40,70,48,60,1156,38,1,37,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,78,150,200,5,,,
2018,10700111,P,1230.631575,,2499.456224,G1,1,2,G2,G2,G2,G2,G2,6,1,G4,2,K,3,34,G2,1,G1,2,3,G3,G3,G2,G2,G1,Q4,,Q4,G5,Q3,,Q3,Q3,,Q3,31860,31260,13260,13260,0,18000,600,0,0,0,0,600,600,0,0,0,13000,13000,13000,0,0,13000,0,0,0,0,13000,0,0,0,0,,,,,,0,0,0,13000,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,652,300,352,18860,8187,8132,0,55,0,0,0,6216,5500,1800,1200,150,300,160,240,1650,7471,1971,1003,580,0,36,352,,,,,,,,,,,,,,,,,,,,,,1,70,200,330,3,,,
2018,10700121,P,1283.06,,2605.940209,G1,2,1,G2,G2,G2,G2,G2,7,2,G4,1,O,3,28,G1,1,G1,1,5,G4,G4,G2,G2,G2,Q1,,Q1,G2,Q1,,Q1,Q1,,Q1,1856,1856,1856,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,1856,1667,1667,0,0,0,0,0,1106,2930,240,600,1000,30,120,120,820,3491,561,1,460,100,0,0,,,,,,,,,,,,,,,,,,,,,,1,65,300,600,3,,,
2018,10700141,F,1303.175556,2567.124036,,G1,2,2,G2,G2,G2,G2,G2,4,1,G3,2,G,5,47,G3,2,G2,4,3,G3,G3,G1,G1,G1,Q1,Q1,,G2,Q1,Q1,,Q1,Q1,,511,511,11,11,0,500,0,0,0,0,0,0,0,0,0,0,3337,3337,900,0,0,0,0,0,0,900,900,0,0,0,0,0,0,900,0,0,0,0,0,900,0,900,500,0,0,0,0,0,500,0,500,0,0,0,0,500,0,0,0,0,500,0,237,0,0,1700,0,803,558,245,-2826,1201,1200,0,1,0,0,0,931,,,,,,,,,270,270,1,24,0,0,245,3,6,1,2,2,2,,,3,2,,2,,2,,,3,,1,1,2,,,,,,,,
2018,10700151,F,1103.881268,2174.534446,,G1,1,2,G2,G2,G2,G2,G2,2,1,G1,2,N,7,63,G5,2,G2,2,1,G1,G1,G1,G1,G1,Q2,Q2,,G2,Q3,Q3,,Q3,Q2,,19163,1163,1163,1163,0,0,18000,18000,18000,0,0,0,0,0,0,0,4900,4900,1900,0,0,0,0,0,0,1900,1900,0,0,0,0,0,1900,0,0,0,1900,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,1440,1260,180,14263,2899,2403,0,28,468,0,468,2459,,,,,,,,,440,440,83,177,0,0,180,3,6,1,2,4,2,,,4,1,,1,1,2,,,2,,1,1,1,,,,,,,,
2018,10700181,F,1161.761372,2288.552396,,G1,1,3,G2,G2,G2,G2,G1,6,1,G4,2,P,2,36,G2,1,G1,2,3,G3,G2,G2,G2,G1,Q4,Q4,,G4,Q2,Q2,,Q2,Q2,,12672,12672,3672,3672,0,9000,0,0,0,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,2000,0,0,0,0,0,0,0,0,2000,2000,0,0,0,0,2000,0,0,0,0,0,0,48,0,48,10672,6298,6165,0,13,120,0,120,5109,,,,,,,,,1189,1189,253,888,0,0,48,2,1,1,2,4,1,1,2,,1,,1,2,2,,,2,,1,3,1,,,,,,,,
2018,10700191,P,1273.849017,,2587.232378,G1,1,2,G2,G2,G2,G2,G2,3,1,G2,2,,,67,G5,7,G4,2,1,G1,G1,G2,G2,G2,Q1,,Q1,G2,Q5,,Q5,Q5,,Q5,78770,320,320,320,0,0,78450,78000,48000,30000,0,450,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,78770,1169,0,0,151,418,600,1018,1025,936,360,276,0,50,48,22,180,1080,144,86,58,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,58,4,2
2018,10700211,P,798.1373207,,1595.776136,G2,2,1,G2,G2,G2,G2,G2,3,1,G2,1,I,4,60,G5,4,G3,4,3,G3,G3,G1,G1,G2,Q1,,Q1,G2,Q1,,Q1,Q2,,Q2,5141,4141,3141,1741,1400,1000,1000,0,0,0,0,1000,0,1000,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,5141,1216,0,1000,216,0,0,0,1113,902,140,552,0,20,30,60,100,1005,103,23,70,10,0,0,,,,,,,,,,,,,,,,,,,,,,1,66,100,150,4,,,
2018,10700221,P,753.9137671,,1507.35665,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,78,G5,7,G4,3,5,G4,G4,G2,G1,G2,Q1,,Q1,G1,Q1,,Q1,Q1,,Q1,69,30,30,30,0,0,39,0,0,0,0,39,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,69,391,0,0,0,247,144,391,390,364,140,98,0,5,36,0,85,365,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,55,4,4
2018,10700231,P,1219.167959,,2437.574442,G2,2,3,G2,G2,G1,G2,G2,4,1,G3,2,M,3,50,G4,1,G1,4,1,G1,G1,G2,G2,G1,Q3,,Q3,G4,Q3,,Q3,Q3,,Q3,26234,4684,4684,4684,0,0,21550,21000,21000,0,0,550,550,0,0,0,1800,1800,1800,1800,0,0,0,0,0,0,1800,0,0,0,0,,,,,,1800,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,224,200,24,24434,5208,5200,0,8,0,0,0,4672,4830,480,180,3720,50,50,120,230,5366,536,38,404,50,20,24,,,,,,,,,,,,,,,,,,,,,,1,65,100,150,4,,,
2018,10700241,P,964.3099616,,1928.017629,G2,1,2,G2,G2,G2,G2,G2,2,1,G1,2,C,8,64,G5,1,G1,2,1,G1,G1,G2,G2,G2,Q2,,Q2,G2,Q3,,Q3,Q4,,Q4,32420,3620,3620,3620,0,0,28800,27500,25000,2500,0,1300,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,32420,2818,2310,0,75,433,0,433,2543,1243,840,162,0,10,36,60,135,1518,275,80,95,50,50,0,,,,,,,,,,,,,,,,,,,,,,1,70,150,200,5,,,
2018,10700251,F,871.0229302,1742.590229,,G2,2,2,G2,G2,G2,G2,G2,2,1,G1,2,F,9,58,G4,2,G2,2,3,G3,G3,G1,G1,G2,Q5,Q5,,G5,Q1,Q1,,Q1,Q1,,1900,1200,200,200,0,1000,700,0,0,0,0,700,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,1900,9051,9047,0,4,0,0,0,8862,,,,,,,,,189,189,177,12,0,0,0,1,2,1,2,2,2,,,4,2,,,,,,,,,,,,,,,,,,,
2018,10700321,P,1602.539245,,3253.878004,G1,2,3,G2,G2,G2,G2,G2,4,1,G3,2,Q,4,66,G5,1,G1,2,1,G1,G1,G1,G1,G1,Q3,,Q3,G4,Q3,,Q3,Q4,,Q4,31938,15438,15438,15438,0,0,16500,16500,16500,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,10,0,0,0,60,60,0,31928,5359,4237,0,230,892,0,892,4932,1390,600,140,0,45,120,108,377,1817,427,41,206,150,30,0,,,,,,,,,,,,,,,,,,,,,,1,75,250,350,5,,,
2018,10700331,P,1554.716084,,3156.775401,G1,1,3,G2,G2,G2,G2,G1,3,4,G1,2,N,9,71,G5,1,G1,2,1,G1,G1,G2,G3,G1,Q3,,Q3,G4,Q3,,Q3,Q3,,Q3,19898,7498,7498,7498,0,0,12400,12000,12000,0,0,400,200,200,200,0,1275,1275,1275,0,0,0,0,0,0,1275,1275,0,0,0,0,,,,,,1275,0,0,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,198,150,48,18623,5049,3868,0,79,1102,0,1102,4711,1578,480,172,0,312,120,84,410,1916,338,30,176,50,34,48,,,,,,,,,,,,,,,,,,,,,,1,74,150,200,4,,,
2018,10700341,F,3202.220439,6309.949756,,G1,1,5,G2,G2,G2,G2,G2,6,1,G4,2,G,3,45,G3,4,G3,2,2,G2,G2,G3,G2,G2,Q5,Q5,,G6,Q5,Q5,,Q5,Q5,,124970,73270,33270,33270,0,40000,51700,50000,0,50000,0,1700,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124970,27613,0,11000,16613,0,0,0,22565,,,,,,,,,5048,5048,3333,1715,0,0,0,2,2,1,2,1,1,5,4,,2,,,,,,,,,,,,,,,,,,,
2018,10700391,F,2114.052346,4165.723234,,G1,1,3,G2,G2,G2,G2,G2,4,1,G3,2,G,5,44,G3,2,G2,2,1,G1,G1,G2,G2,G1,Q3,Q3,,G3,Q3,Q3,,Q3,Q3,,30782,3882,3882,3882,0,0,26900,25000,25000,0,0,1900,1900,0,0,0,14679,14679,14600,14600,0,0,0,0,0,0,14600,0,0,0,0,0,14600,0,0,0,14600,0,0,0,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,789,309,480,16103,4282,4178,0,104,0,0,0,3592,,,,,,,,,690,690,55,155,0,0,480,3,5,1,2,2,2,,,1,1,,1,1,2,,,2,,1,2,1,,,,,,,,
2018,10701101,F,778.3811677,1533.332171,,G1,2,3,G2,G2,G1,G1,G2,4,1,G3,2,G,5,46,G3,1,G1,4,2,G2,G2,G1,G1,G2,Q1,Q2,,G2,Q2,Q2,,Q3,Q3,,18021,18021,8021,8021,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,18021,1826,134,1434,23,235,0,235,1269,,,,,,,,,557,557,42,155,360,0,0,2,2,1,2,3,1,1,2,,2,,,,,,,,,,,,,,,,,,,
2018,10701121,P,1082.43637,,2111.023414,G1,1,2,G2,G2,G2,G2,G2,6,1,G4,2,K,5,37,G2,6,G3,2,2,G2,G2,G2,G2,G2,Q1,,Q1,G1,Q3,,Q3,Q3,,Q3,24600,24600,1600,1600,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,24600,489,402,13,74,0,0,0,435,709,240,60,0,10,120,120,159,763,54,13,41,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,60,150,200,5,,,
2018,10701131,F,1037.56821,2043.904429,,G1,1,1,G2,G2,G2,G2,G2,6,1,G4,1,N,5,26,G1,4,G3,1,2,G2,G2,G2,G1,G1,Q1,Q1,,G1,Q1,Q1,,Q1,Q1,,5100,5100,100,100,0,5000,0,0,0,0,0,0,0,0,0,0,3000,3000,3000,0,0,3000,0,0,0,0,3000,0,0,0,0,3000,0,0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,470,0,2100,681,0,680,1,0,0,0,498,,,,,,,,,183,183,1,182,0,0,0,1,1,1,2,4,1,1,2,,2,,3,,2,,,2,,1,1,1,,,,,,,,
2018,10701161,P,1007.40648,,2046.078168,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,G,3,38,G2,1,G1,2,2,G2,G2,G2,G4,G1,Q3,,Q4,G4,Q4,,Q4,Q4,,Q4,47392,44806,9806,9806,0,35000,2586,0,0,0,0,2586,2500,86,86,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,50,0,0,0,200,200,0,47342,5417,5090,0,87,240,0,240,4877,1751,600,228,0,300,216,108,299,2291,540,64,386,70,20,0,,,,,,,,,,,,,,,,,,,,,,1,65,200,300,4,,,
2018,10800111,F,1681.866599,3313.107088,,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,J,2,48,G3,1,G1,2,1,G1,G1,G2,G2,G1,Q5,Q5,,G6,Q5,Q5,,Q5,Q5,,83485,8485,8485,8485,0,0,75000,75000,75000,0,0,0,0,0,0,0,18280,18280,3000,3000,0,0,0,0,0,0,0,0,3000,0,0,0,0,3000,0,0,3000,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,15000,0,1108,1000,108,65205,13891,13226,503,162,0,0,0,10606,,,,,,,,,3285,3285,2210,967,0,0,108,1,2,7,1,2,2,,,3,1,,1,1,2,,,1,10,,,1,,,,,,,,
2018,10800141,F,1142.066688,2249.755861,,G1,2,1,G2,G2,G2,G2,G2,6,1,G4,1,Q,2,25,G1,1,G1,1,3,G3,G3,G1,G2,G2,Q1,Q1,,G2,Q1,Q1,,Q1,Q1,,1220,1220,220,220,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,1293,1293,0,0,0,0,0,1206,,,,,,,,,87,87,1,86,0,0,0,1,1,1,2,2,2,,,2,2,,,,,,,,,,,,,,,,,,,
2018,10800161,F,1036.989774,2042.764968,,G1,2,2,G2,G2,G2,G2,G2,6,1,G4,2,,,23,G1,7,G4,1,2,G2,G2,G1,G1,G2,Q1,Q2,,G2,Q2,Q2,,Q3,Q3,,15200,15200,200,200,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15200,1815,1546,0,22,247,0,247,1814,,,,,,,,,1,1,1,0,0,0,0,1,1,1,1,2,1,1,2,,2,,,,,,,,,,,,,,,,,,,
